_id,ltable_id,rtable_id,name_name_jac_qgm_3_qgm_3,name_name_cos_dlm_dc0_dlm_dc0,name_name_jac_dlm_dc0_dlm_dc0,name_name_mel,name_name_lev_dist,name_name_lev_sim,name_name_nmw,name_name_sw,category_1_category_1_jac_qgm_3_qgm_3,category_1_category_1_cos_dlm_dc0_dlm_dc0,category_1_category_1_jac_dlm_dc0_dlm_dc0,category_1_category_1_mel,category_1_category_1_lev_dist,category_1_category_1_lev_sim,category_1_category_1_nmw,category_1_category_1_sw,category_2_category_2_jac_qgm_3_qgm_3,category_2_category_2_cos_dlm_dc0_dlm_dc0,category_2_category_2_jac_dlm_dc0_dlm_dc0,category_2_category_2_mel,category_2_category_2_lev_dist,category_2_category_2_lev_sim,category_2_category_2_nmw,category_2_category_2_sw,address_address_jac_qgm_3_qgm_3,address_address_cos_dlm_dc0_dlm_dc0,address_address_jac_dlm_dc0_dlm_dc0,address_address_mel,address_address_lev_dist,address_address_lev_sim,address_address_nmw,address_address_sw,city_city_jac_qgm_3_qgm_3,city_city_cos_dlm_dc0_dlm_dc0,city_city_jac_dlm_dc0_dlm_dc0,city_city_mel,city_city_lev_dist,city_city_lev_sim,city_city_nmw,city_city_sw,zipcode_zipcode_exm,zipcode_zipcode_anm,zipcode_zipcode_lev_dist,zipcode_zipcode_lev_sim,phone_phone_exm,phone_phone_anm,phone_phone_lev_dist,phone_phone_lev_sim,lev_ws_price+rating,predicted
31215,a905,b118,0.2857142857142857,0.7071067811865475,0.5,0.8705882430076599,11.0,0.3529411764705882,-5.0,6.0,0.0,0.0,0.0,0.3452380895614624,7.0,0.125,0.0,2.0,0.02702702702702703,0.0,0.0,0.42424243688583374,16.0,0.2727272727272727,-4.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,19.0,19.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.875,1
31293,a906,b299,1.0,1.0,1.0,1.0,0.0,1.0,25.0,25.0,0.0,0.0,0.0,0.5138888955116272,7.0,0.125,-2.0,2.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,1.0,1.0,1.0,1.0,0.0,1.0,21.0,21.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.75,1
31371,a914,b736,0.325,0.5773502691896258,0.3333333333333333,0.8722221851348877,23.0,0.36111111111111116,-10.0,13.0,0.23809523809523808,0.0,0.0,0.648809552192688,7.0,0.5,1.0,7.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.875,1
31428,a918,b35,1.0,1.0,1.0,1.0,0.0,1.0,21.0,21.0,0.0,0.0,0.0,0.4991452991962433,11.0,0.15384615384615385,-6.0,1.0,0.0,0.0,0.0,0.4991452991962433,11.0,0.15384615384615385,-6.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,19.0,19.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.75,1
31551,a921,b2308,0.07692307692307693,0.2886751345948129,0.16666666666666666,0.5131704807281494,22.0,0.24137931034482762,-6.0,5.0,0.0,0.0,0.0,0.4305555522441864,11.0,0.08333333333333337,-3.0,1.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,0.5833333333333334,0.6666666666666667,0.5,0.8941176533699036,3.0,0.8235294117647058,14.0,14.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.5572519083969466,0.9999217637298147,2.073155216284987,0.8272370653095844,0.875,0
31639,a922,b2829,0.5,0.8660254037844387,0.75,0.9153845906257629,11.0,0.5769230769230769,4.0,15.0,0.0,0.0,0.0,0.4583333432674408,7.0,0.125,-3.0,1.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,1.0,1.0,1.0,1.0,0.0,1.0,14.0,14.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.75,1
31650,a923,b193,0.020833333333333332,0.0,0.0,0.5188438892364502,28.0,0.17647058823529416,-17.0,5.0,0.041666666666666664,0.0,0.0,0.4365079402923584,12.0,0.1428571428571429,-5.0,1.0,0.0,0.0,0.0,0.4285714328289032,6.0,0.1428571428571429,1.0,1.0,0.5862068965517241,0.75,0.6,0.8730158805847168,4.0,0.8095238095238095,17.0,17.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,0.5833333333333333,0.875,0
31656,a923,b631,0.13953488372093023,0.31622776601683794,0.16666666666666666,0.5424836874008179,26.0,0.23529411764705888,-14.0,8.0,0.5,0.0,0.0,0.9047619104385376,1.0,0.8571428571428572,6.0,6.0,0.0,0.0,0.0,0.4476190507411957,7.0,0.0,-2.0,1.0,0.5862068965517241,0.75,0.6,0.9047619104385376,4.0,0.8095238095238095,17.0,17.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,0.5833333333333333,0.75,0
31668,a923,b1115,1.0,1.0,1.0,1.0,0.0,1.0,34.0,34.0,0.5,0.0,0.0,0.9047619104385376,1.0,0.8571428571428572,6.0,6.0,0.0,0.0,0.0,0.3452380895614624,7.0,0.125,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,21.0,21.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.75,1
31732,a926,b811,1.0,1.0,1.0,1.0,0.0,1.0,26.0,26.0,0.5384615384615384,0.0,0.0,0.9166666865348816,1.0,0.875,7.0,7.0,0.11764705882352941,0.0,0.0,0.6499999761581421,6.0,0.4,-1.0,4.0,0.5384615384615384,0.7745966692414834,0.6,0.9272727370262146,8.0,0.6363636363636364,6.0,14.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.875,1
31825,a929,b1625,1.0,1.0,1.0,1.0,0.0,1.0,15.0,15.0,0.0,0.0,0.0,0.5472221970558167,6.0,0.25,-1.0,2.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,1.0,1.0,1.0,1.0,0.0,1.0,14.0,14.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.8519387116948093,1
31938,a935,b193,0.13043478260869565,0.0,0.0,0.6818181872367859,6.0,0.5,5.0,5.0,0.041666666666666664,0.0,0.0,0.4365079402923584,12.0,0.1428571428571429,-5.0,1.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,0.5862068965517241,0.75,0.6,0.8730158805847168,4.0,0.8095238095238095,17.0,17.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0.75,0.75,0
31944,a935,b631,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,0.5,0.0,0.0,0.9047619104385376,1.0,0.8571428571428572,6.0,6.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,1.0,1.0,1.0,1.0,0.0,1.0,21.0,21.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.875,1
31956,a935,b1115,0.13953488372093023,0.31622776601683794,0.16666666666666666,0.5424836874008179,26.0,0.23529411764705888,-14.0,8.0,0.5,0.0,0.0,0.9047619104385376,1.0,0.8571428571428572,6.0,6.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,0.5862068965517241,0.75,0.6,0.9047619104385376,4.0,0.8095238095238095,17.0,17.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,0.5833333333333333,0.875,0
32067,a1075,b2695,0.6875,0.4999999999999999,0.3333333333333333,0.9833333492279053,1.0,0.9166666666666666,10.0,10.0,0.1724137931034483,0.0,0.0,0.588203489780426,15.0,0.31818181818181823,-7.0,7.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,1.0,1.0,1.0,1.0,0.0,1.0,19.0,19.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.875,1
32075,a1075,b3093,0.14634146341463414,0.0,0.0,0.41287878155708313,21.0,0.34375,-10.0,7.0,0.1724137931034483,0.0,0.0,0.588203489780426,15.0,0.31818181818181823,-7.0,7.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,1.0,1.0,1.0,1.0,0.0,1.0,19.0,19.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.5572519083969466,0.9999217637298147,2.073155216284987,0.8272370653095844,0.8519387116948093,0
32140,a1076,b2737,1.0,1.0,1.0,1.0,0.0,1.0,26.0,26.0,0.5714285714285714,0.0,0.0,0.9259259104728699,1.0,0.8888888888888888,8.0,8.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,1.0,1.0,1.0,1.0,0.0,1.0,19.0,19.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.875,1
32801,a2178,b169,0.4230769230769231,0.7071067811865475,0.5,0.8999999761581421,11.0,0.5,0.0,11.0,0.1724137931034483,0.0,0.0,0.588203489780426,15.0,0.31818181818181823,-7.0,7.0,0.0,0.0,0.0,0.4941520392894745,16.0,0.1578947368421053,-7.0,2.0,0.75,0.75,0.6,0.9719298481941223,1.0,0.9473684210526316,18.0,18.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.875,1
32878,a2179,b400,0.25925925925925924,0.5,0.25,0.8608695864677429,16.0,0.30434782608695654,-9.0,7.0,0.0,0.0,0.0,0.5138888955116272,7.0,0.125,-2.0,2.0,0.0,0.0,0.0,0.4941520392894745,17.0,0.10526315789473684,0.0,3.0,0.6086956521739131,0.8660254037844387,0.75,0.9473683834075928,5.0,0.736842105263158,9.0,14.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.75,1
33257,a2184,b1270,1.0,1.0,1.0,1.0,0.0,1.0,18.0,18.0,0.0,0.0,0.0,0.47727271914482117,10.0,0.09090909090909094,-2.0,1.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.75,1
33333,a2185,b1458,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.0,0.0,0.0,0.5254043936729431,14.0,0.26315789473684215,-3.0,4.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,1.0,1.0,1.0,1.0,0.0,1.0,19.0,19.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.75,1
33410,a2186,b1645,0.03225806451612903,0.0,0.0,0.420634925365448,16.0,0.23809523809523814,-9.0,3.0,0.0,0.0,0.0,0.6190476417541504,11.0,0.2142857142857143,-4.0,2.0,0.0,0.0,0.0,0.47985348105430603,12.0,0.07692307692307687,-5.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,19.0,19.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.5572519083969466,0.9999217637298147,2.073155216284987,0.8272370653095844,0.875,0
33422,a2186,b2235,0.023255813953488372,0.0,0.0,0.47201335430145264,20.0,0.04761904761904767,-1.0,3.0,0.0,0.0,0.0,0.49365079402923584,11.0,0.2142857142857143,-6.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,-3.0,0.0,0.6153846153846154,0.75,0.6,0.936842143535614,2.0,0.8947368421052632,17.0,17.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.5572519083969466,0.9999217637298147,2.073155216284987,0.8272370653095844,0.75,0
33482,a2187,b1645,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.5,0.0,0.0,0.9047619104385376,1.0,0.8571428571428572,6.0,6.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,1.0,1.0,1.0,1.0,0.0,1.0,19.0,19.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.75,1
33551,a2188,b1554,0.11428571428571428,0.2886751345948129,0.14285714285714285,0.7384615540504456,20.0,0.23076923076923073,-10.0,4.0,0.0,0.0,0.0,0.5303030014038086,21.0,0.045454545454545414,-17.0,2.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,1.0,1.0,1.0,1.0,0.0,1.0,19.0,19.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.5572519083969466,0.9999217637298147,2.073155216284987,0.8272370653095844,0.75,1
33562,a2188,b1981,0.27586206896551724,0.5773502691896258,0.3333333333333333,0.8615384697914124,18.0,0.3076923076923077,-10.0,8.0,0.1724137931034483,0.0,0.0,0.588203489780426,15.0,0.31818181818181823,-7.0,7.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,1.0,1.0,1.0,1.0,0.0,1.0,19.0,19.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.5572519083969466,0.9999217637298147,2.073155216284987,0.8272370653095844,0.875,1
33634,a2189,b1981,0.29411764705882354,0.4999999999999999,0.3333333333333333,0.6416666507720947,5.0,0.5,3.0,5.0,0.0,0.0,0.0,0.4833333194255829,8.0,0.19999999999999996,0.0,2.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,0.68,0.75,0.6,0.9438596963882446,2.0,0.8947368421052632,17.0,17.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.5572519083969466,0.9999217637298147,2.073155216284987,0.8272370653095844,0.875,0
33911,a2193,b1554,0.045454545454545456,0.0,0.0,0.5444444417953491,8.0,0.19999999999999996,0.0,3.0,0.08333333333333333,0.0,0.0,0.7833333611488342,2.0,0.6,2.0,3.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,0.45161290322580644,0.5,0.3333333333333333,0.8333134055137634,6.0,0.7272727272727273,13.0,13.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.5572519083969466,0.9999217637298147,2.073155216284987,0.8272370653095844,0.8519387116948093,0
33922,a2193,b1981,0.10526315789473684,0.4999999999999999,0.3333333333333333,0.49074074625968933,7.0,0.2222222222222222,1.0,4.0,0.0,0.0,0.0,0.4416666626930237,8.0,0.0,-3.0,2.0,0.0,0.0,0.0,0.5555555820465088,10.0,0.16666666666666663,-6.0,2.0,0.45161290322580644,0.5,0.3333333333333333,0.8333134055137634,6.0,0.7272727272727273,13.0,13.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.5572519083969466,0.9999217637298147,2.073155216284987,0.8272370653095844,0.8519387116948093,0
34110,a2240,b893,0.3888888888888889,0.6708203932499369,0.5,0.6509157419204712,12.0,0.5384615384615384,8.0,14.0,0.0,0.0,0.0,0.5833333134651184,6.0,0.25,-2.0,1.0,0.0,0.0,0.0,0.4238095283508301,13.0,0.0714285714285714,-8.0,1.0,0.5862068965517241,0.75,0.6,0.9047619104385376,3.0,0.8571428571428572,18.0,18.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,0.6666666666666667,0.875,0
34448,a2244,b2842,1.0,1.0,1.0,1.0,0.0,1.0,14.0,14.0,0.0,0.0,0.0,0.4416666626930237,8.0,0.0,-3.0,2.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,1.0,1.0,1.0,1.0,0.0,1.0,21.0,21.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.8519387116948093,1
35351,a2257,b1554,0.12121212121212122,0.31622776601683794,0.16666666666666666,0.7722980976104736,17.0,0.26086956521739135,-7.0,4.0,0.0,0.0,0.0,0.5303030014038086,21.0,0.045454545454545414,-17.0,2.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,0.5555555555555556,0.75,0.6,0.8947368264198303,4.0,0.7894736842105263,15.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.5572519083969466,0.9999217637298147,2.073155216284987,0.8272370653095844,0.75,0
35362,a2257,b1981,0.12903225806451613,0.31622776601683794,0.16666666666666666,0.768478274345398,18.0,0.21739130434782605,-10.0,5.0,0.1724137931034483,0.0,0.0,0.588203489780426,15.0,0.31818181818181823,-7.0,7.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,0.5555555555555556,0.75,0.6,0.8947368264198303,4.0,0.7894736842105263,15.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.5572519083969466,0.9999217637298147,2.073155216284987,0.8272370653095844,0.875,0
35646,a2261,b1868,0.34782608695652173,0.8164965809277259,0.6666666666666666,0.8842105269432068,11.0,0.42105263157894735,-3.0,8.0,0.13599299410434917,0.0,0.0,0.5613306818621457,6.794420861127956,0.3283460442915137,0.04244996967859309,3.0739842328684053,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,1.0,1.0,1.0,1.0,0.0,1.0,19.0,19.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.875,1
36057,a2267,b993,0.05405405405405406,0.0,0.0,0.5943182110786438,17.0,0.15000000000000002,-1.0,3.0,0.06666666666666667,0.0,0.0,0.561904788017273,5.0,0.2857142857142857,0.0,1.0,0.0,0.0,0.0,0.4040403962135315,10.0,0.09090909090909094,0.0,2.0,0.18181818181818182,0.25,0.14285714285714285,0.5,22.0,0.2142857142857143,-2.0,11.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.5572519083969466,0.9999217637298147,2.073155216284987,0.8272370653095844,0.875,0
36080,a2267,b1931,0.0,0.0,0.0,0.5935184955596924,14.0,0.2222222222222222,1.0,4.0,0.125,0.0,0.0,0.6190476417541504,5.0,0.2857142857142857,2.0,2.0,0.0,0.0,0.0,0.43030303716659546,10.0,0.09090909090909094,-5.0,1.0,0.18181818181818182,0.25,0.14285714285714285,0.5,22.0,0.2142857142857143,-2.0,11.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.5572519083969466,0.9999217637298147,2.073155216284987,0.8272370653095844,0.875,0
36095,a2267,b2574,0.06666666666666667,0.0,0.0,0.5010683536529541,11.0,0.3125,1.0,5.0,0.0,0.0,0.0,0.0,9.0,0.0,-2.0,1.0,0.0,0.0,0.0,0.47727271914482117,9.0,0.18181818181818177,-1.0,2.0,0.18181818181818182,0.25,0.14285714285714285,0.5,22.0,0.2142857142857143,-2.0,11.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.5572519083969466,0.9999217637298147,2.073155216284987,0.8272370653095844,0.75,0
36185,a2270,b169,0.1282051282051282,0.35355339059327373,0.2,0.436026930809021,19.0,0.13636363636363635,-2.0,7.0,0.23809523809523808,0.0,0.0,0.648809552192688,7.0,0.5,1.0,7.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,0.5555555555555556,0.75,0.6,0.8947368264198303,4.0,0.7894736842105263,15.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.5572519083969466,0.9999217637298147,2.073155216284987,0.8272370653095844,0.8519387116948093,0
36190,a2270,b400,0.15384615384615385,0.35355339059327373,0.2,0.5449422001838684,17.0,0.26086956521739135,0.0,8.0,0.23809523809523808,0.0,0.0,0.648809552192688,7.0,0.5,1.0,7.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,0.6153846153846154,0.75,0.6,0.8947368264198303,3.0,0.8421052631578947,16.0,16.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.5572519083969466,0.9999217637298147,2.073155216284987,0.8272370653095844,0.8519387116948093,0
36205,a2270,b1154,0.27586206896551724,0.4999999999999999,0.3333333333333333,0.8444444537162781,8.0,0.5555555555555556,7.0,8.0,0.23809523809523808,0.0,0.0,0.648809552192688,7.0,0.5,1.0,7.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,0.6153846153846154,0.75,0.6,0.8947368264198303,3.0,0.8421052631578947,16.0,16.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.5572519083969466,0.9999217637298147,2.073155216284987,0.8272370653095844,0.8519387116948093,0
36222,a2270,b1868,0.36666666666666664,0.40824829046386296,0.25,0.8382066488265991,7.0,0.631578947368421,11.0,11.0,0.13599299410434917,0.0,0.0,0.5613306818621457,6.794420861127956,0.3283460442915137,0.04244996967859309,3.0739842328684053,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,1.0,1.0,1.0,1.0,0.0,1.0,19.0,19.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.5572519083969466,0.9999217637298147,2.073155216284987,0.8272370653095844,0.8519387116948093,1
36230,a2270,b2235,0.0,0.0,0.0,0.4941520392894745,17.0,0.10526315789473684,1.0,2.0,0.0,0.0,0.0,0.49365079402923584,11.0,0.2142857142857143,-6.0,2.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,0.5555555555555556,0.75,0.6,0.8947368264198303,4.0,0.7894736842105263,15.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.5572519083969466,0.9999217637298147,2.073155216284987,0.8272370653095844,0.8519387116948093,0
36232,a2270,b2381,0.3333333333333333,0.40824829046386296,0.25,0.6262626051902771,10.0,0.5454545454545454,8.0,11.0,0.0,0.0,0.0,0.49365079402923584,11.0,0.2142857142857143,-6.0,2.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,0.5555555555555556,0.75,0.6,0.8947368264198303,4.0,0.7894736842105263,15.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.5572519083969466,0.9999217637298147,2.073155216284987,0.8272370653095844,0.8519387116948093,0
36325,a155,b120,1.0,1.0,1.0,1.0,0.0,1.0,8.0,8.0,0.5,0.0,0.0,0.9047619104385376,1.0,0.8571428571428572,6.0,6.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,0.8333333333333334,0.9128709291752769,0.8333333333333334,0.930571436882019,3.0,0.8928571428571429,22.0,22.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1
36363,a196,b2003,1.0,1.0,1.0,1.0,0.0,1.0,18.0,18.0,0.5,0.0,0.0,0.9047619104385376,1.0,0.8571428571428572,6.0,6.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,1.0,1.0,1.0,1.0,0.0,1.0,20.0,20.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.875,1
36377,a197,b2844,0.5833333333333334,0.8164965809277259,0.6666666666666666,0.8622710704803467,8.0,0.6190476190476191,5.0,9.0,0.25,0.0,0.0,0.7777777910232544,2.0,0.75,6.0,6.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,1.0,1.0,1.0,1.0,0.0,1.0,20.0,20.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.75,1
36422,a424,b554,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.23809523809523808,0.0,0.0,0.648809552192688,7.0,0.5,1.0,7.0,0.0,0.0,0.0,0.561904788017273,5.0,0.2857142857142857,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,16.0,16.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.875,1
36439,a427,b1378,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,0.23809523809523808,0.0,0.0,0.648809552192688,7.0,0.5,1.0,7.0,0.030303030303030304,0.0,0.0,0.4413875639438629,16.0,0.1578947368421053,-5.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,20.0,20.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.875,1
