_id,ltable_id,rtable_id,ltable_name,ltable_address,ltable_city,ltable_zipcode,ltable_phone,rtable_name,rtable_address,rtable_city,rtable_zipcode,rtable_phone
1308,a10,b2698,The Boiling Crab,3377 Wilshire Blvd,Los Angeles,90010.0,2133892722.0,HMS Bounty,3357 Wilshire Blvd,Los Angeles,90010.0,2133857275.0
1313,a17,b759,M Grill,3832 Wilshire Blvd,Los Angeles,90010.0,2133892770.0,M Grill,3832 Wilshire Blvd Ste 202,Los Angeles,90010.0,2133892770.0
1329,a33,b612,Commissary,3515 Wilshire Blvd,Los Angeles,90010.0,2133683030.0,Commissary,3515 Wilshire Blvd,Los Angeles,90010.0,2133683030.0
1350,a36,b1691,Myung Dong Kyoja,3630 Wilshire Blvd,Los Angeles,90010.0,2133857789.0,Myung Dong Kyoja,3630 Wilshire Blvd,Los Angeles,90010.0,2133857789.0
1413,a21,b343,Chosun Galbee,3330 W Olympic Blvd,Los Angeles,90019.0,3237343330.0,Chosun Galbee Restaurant,3330 W Olympic Blvd,Los Angeles,90019.0,3237343330.0
1443,a47,b776,Gus's World Famous Fried Chicken,1262 Crenshaw Blvd,Los Angeles,90019.0,3234020232.0,Gus's World Famous Fried Chicken,1262 Crenshaw Blvd,Los Angeles,90019.0,3234020232.0
1464,a191,b140,Roscoe's House of Chicken & Waffles,5006 W Pico Blvd,Los Angeles,90019.0,3239344405.0,Roscoe's House of Chicken & Waffles,5006 W Pico Blvd,Los Angeles,90019.0,3239344405.0
1488,a191,b2890,Roscoe's House of Chicken & Waffles,5006 W Pico Blvd,Los Angeles,90019.0,3239344405.0,Olson's Delicatessen,5660 W Pico Blvd,Los Angeles,90019.0,3239380742.0
1497,a192,b1038,Leo's Tacos Truck,1515 S La Brea Ave,Los Angeles,90019.0,3233462001.0,Leos Tacos Truck,1515 S La Brea Ave,Los Angeles,90019.0,
1526,a193,b1145,Sky's Gourmet Tacos,5408 W Pico Blvd,Los Angeles,90019.0,3239326253.0,Sky's Gourmet Tacos,5408 W Pico Blvd,Los Angeles,90019.0,3239326253.0
1554,a194,b1244,Bloom Cafe,5544 W Pico Blvd,Los Angeles,90019.0,3239346900.0,Bloom Cafe,5544 W Pico Blvd,Los Angeles,90019.0,3239346900.0
1560,a194,b1768,Bloom Cafe,5544 W Pico Blvd,Los Angeles,90019.0,3239346900.0,The Grain Cafe,4222 W Pico Blvd,Los Angeles,90019.0,3239314034.0
1564,a194,b2258,Bloom Cafe,5544 W Pico Blvd,Los Angeles,90019.0,3239346900.0,Paper or Plastik Cafe,5772 W Pico Blvd,Los Angeles,90019.0,3239350268.0
1568,a198,b140,CJ's Cafe,5501 W Pico Blvd,Los Angeles,90019.0,3239363216.0,Roscoe's House of Chicken & Waffles,5006 W Pico Blvd,Los Angeles,90019.0,3239344405.0
1580,a198,b1244,CJ's Cafe,5501 W Pico Blvd,Los Angeles,90019.0,3239363216.0,Bloom Cafe,5544 W Pico Blvd,Los Angeles,90019.0,3239346900.0
1586,a198,b1768,CJ's Cafe,5501 W Pico Blvd,Los Angeles,90019.0,3239363216.0,The Grain Cafe,4222 W Pico Blvd,Los Angeles,90019.0,3239314034.0
1590,a198,b2258,CJ's Cafe,5501 W Pico Blvd,Los Angeles,90019.0,3239363216.0,Paper or Plastik Cafe,5772 W Pico Blvd,Los Angeles,90019.0,3239350268.0
1634,a204,b1517,PIPS On La Brea,1356 S La Brea Ave,Los Angeles,90019.0,3239547477.0,Pips on La Brea,1356 S La Brea Ave,Los Angeles,90019.0,3239547477.0
1696,a206,b2890,Oki's Dog,4601 W Pico Blvd,Los Angeles,90019.0,3239384369.0,Olson's Delicatessen,5660 W Pico Blvd,Los Angeles,90019.0,3239380742.0
1734,a209,b1145,Tacos El Compita,4477 W Pico Blvd,Los Angeles,90019.0,3239350490.0,Sky's Gourmet Tacos,5408 W Pico Blvd,Los Angeles,90019.0,3239326253.0
1843,a216,b1630,Brownstone Bistro,5047 W Pico Blvd,Los Angeles,90019.0,3239659400.0,Brownstone Bistro,5047 W Pico Blvd,Los Angeles,90019.0,3239655047.0
1924,a219,b1768,Stevie's Creole Cafe,5545 W Pico Blvd,Los Angeles,90019.0,3234132494.0,The Grain Cafe,4222 W Pico Blvd,Los Angeles,90019.0,3239314034.0
2100,a637,b1244,Paper or Plastik Cafe,5772 W Pico Blvd,Los Angeles,90019.0,3239350268.0,Bloom Cafe,5544 W Pico Blvd,Los Angeles,90019.0,3239346900.0
2106,a637,b1768,Paper or Plastik Cafe,5772 W Pico Blvd,Los Angeles,90019.0,3239350268.0,The Grain Cafe,4222 W Pico Blvd,Los Angeles,90019.0,3239314034.0
2110,a637,b2258,Paper or Plastik Cafe,5772 W Pico Blvd,Los Angeles,90019.0,3239350268.0,Paper or Plastik Cafe,5772 W Pico Blvd,Los Angeles,90019.0,3239350268.0
2143,a656,b471,Trejo's Tacos,1048 S La Brea Ave,Los Angeles,90019.0,3239388226.0,Trejo's Tacos,1048 S La Brea Ave,Los Angeles,90019.0,3239388226.0
2147,a656,b1038,Trejo's Tacos,1048 S La Brea Ave,Los Angeles,90019.0,3239388226.0,Leos Tacos Truck,1515 S La Brea Ave,Los Angeles,90019.0,
2234,a29,b1376,The Bun Shop,151 N Western Ave,Los Angeles,90004.0,3234681031.0,The Bun Shop,151 N Western Ave,Los Angeles,90004.0,3234681031.0
2258,a30,b911,Village Pizzeria,131 N Larchmont Blvd,Los Angeles,90004.0,3234655566.0,Village Pizzeria,131 N Larchmont Blvd,Los Angeles,90004.0,3234655566.0
2295,a31,b1785,Noshi Sushi,4430 Beverly Blvd,Los Angeles,90004.0,3234693458.0,Noshi Sushi,4430 Beverly Blvd,Los Angeles,90004.0,3234693458.0
2342,a77,b24,Cafe Gratitude - Larchmont,639 N Larchmont Blvd,Los Angeles,90004.0,3235806383.0,Cafe Gratitude,639 N Larchmont Blvd,Los Angeles,90004.0,3235806383.0
2431,a59,b138,Original Pantry Cafe,877 S Figueroa St,Los Angeles,90017.0,2139729279.0,The Original Pantry,877 S Figueroa St,Los Angeles,90017.0,2139729279.0
2482,a66,b53,SUGARFISH by sushi nozawa,600 W 7th St,Los Angeles,90017.0,2136273000.0,SUGARFISH by sushi nozawa,600 W 7th St,Los Angeles,90017.0,2136273000.0
2544,a75,b340,Takami Sushi & Robata Restaurant,811 Wilshire Blvd,Los Angeles,90017.0,2132369600.0,Takami Sushi and Robata,811 Wilshire Blvd,Los Angeles,90017.0,2132369600.0
2624,a81,b1466,Library Bar,630 W 6th St,Los Angeles,90017.0,2136140053.0,Library Bar,630 W 6th St,Los Angeles,90017.0,2136140053.0
2650,a187,b133,Industriel,609 S Grand Ave,Los Angeles,90017.0,2134888020.0,Industriel,609 S Grand Ave,Los Angeles,90017.0,2134888020.0
2708,a190,b242,Wokcano,800 W 7th St,Los Angeles,90017.0,2136232288.0,Wokcano - Downtown LA,800 W 7th St,Los Angeles,90017.0,2136232288.0
2826,a1099,b781,Pacific Dining Car,1310 W 6th St,Los Angeles,90017.0,2134836000.0,Spear Steak & Seafood House,800 W 6th St,Los Angeles,90017.0,2136883000.0
2829,a1099,b965,Pacific Dining Car,1310 W 6th St,Los Angeles,90017.0,2134836000.0,Pacific Dining Car,1310 W 6th St,Los Angeles,90017.0,2134836000.0
2905,a1101,b1881,Gus's Drive In,1657 W 3rd St,Los Angeles,90017.0,2134838885.0,Gus's Drive-in,1657 W 3rd St,Los Angeles,90017.0,2134838885.0
2963,a1104,b2027,La Parrilla,1300 Wilshire Blvd,Los Angeles,90017.0,2133534980.0,La Parrilla,1300 Wilshire Blvd,Los Angeles,90017.0,2133534930.0
3362,a2092,b53,Seasalt Fish Grill,812 W 7th St,Los Angeles,90017.0,2132435700.0,SUGARFISH by sushi nozawa,600 W 7th St,Los Angeles,90017.0,2136273000.0
3380,a2092,b1024,Seasalt Fish Grill,812 W 7th St,Los Angeles,90017.0,2132435700.0,Chipotle Mexican Grill,601 W 7th St,Los Angeles,90017.0,2132832058.0
3429,a2093,b744,Engine Co No 28,644 S Figueroa St,Los Angeles,90017.0,2136246996.0,Engine Co. No. 28,644 S Figueroa St,Los Angeles,90017.0,2136246996.0
3488,a2094,b867,Morton's The Steakhouse,735 S Figueroa St,Los Angeles,90017.0,2135534566.0,Morton's The Steakhouse,735 S Figueroa St,Los Angeles,90017.0,2135534566.0
3537,a2095,b578,800° Woodfired Kitchen Pizza + Rotisserie,800 Wilshire Blvd,Los Angeles,90017.0,2135423790.0,800 Degrees Neapolitan Pizzeria,800 Wilshire Blvd,Los Angeles,90017.0,2135423790.0
3577,a2095,b2664,800° Woodfired Kitchen Pizza + Rotisserie,800 Wilshire Blvd,Los Angeles,90017.0,2135423790.0,Brasil Kiss,1010 Wilshire Blvd,Los Angeles,90017.0,
3593,a2096,b616,10e,811 W 7th St,Los Angeles,90017.0,2134881096.0,10e Restaurant,811 W 7th St,Los Angeles,90017.0,2134881096.0
3766,a2099,b1084,Miro,888 Wilshire Blvd,Los Angeles,90017.0,2139888880.0,Miro,888 Wilshire Blvd,Los Angeles,90017.0,2139888880.0
3848,a2100,b2395,Oleego By Parks BBQ,735 S Figueroa St,Los Angeles,90017.0,2136149090.0,Indus by Saffron,735 S Figueroa St,Los Angeles,90017.0,2136881400.0
3859,a2101,b96,California Pizza Kitchen at 7th Street Los Angeles,735 S Figueroa St,Los Angeles,90017.0,2132288500.0,Fogo de Chao Brazilian Steakhouse,800 S Figueroa St,Los Angeles,90017.0,2132284300.0
3884,a2101,b1318,California Pizza Kitchen at 7th Street Los Angeles,735 S Figueroa St,Los Angeles,90017.0,2132288500.0,California Pizza Kitchen,735 S Figueroa St,Los Angeles,90017.0,2132288500.0
3890,a2101,b1500,California Pizza Kitchen at 7th Street Los Angeles,735 S Figueroa St,Los Angeles,90017.0,2132288500.0,Corner Bakery Cafe,801 S Figueroa St,Los Angeles,90017.0,2132390424.0
4123,a2105,b2395,Indus by Saffron,735 S Figueroa St,Los Angeles,90017.0,2136881400.0,Indus by Saffron,735 S Figueroa St,Los Angeles,90017.0,2136881400.0
4163,a2106,b1465,Dekkadance,900 Wilshire Blvd,Los Angeles,90017.0,2136887777.0,Dekkadance,900 Wilshire Blvd,Los Angeles,90017.0,2136887777.0
4241,a2107,b3052,Tierra Cafe,818 Wilshire Blvd,Los Angeles,90017.0,2136291402.0,Sora,900 Wilshire Blvd,Los Angeles,90017.0,2136887777.0
4367,a2110,b785,La Boucherie,900 Wilshire Blvd,Los Angeles,90017.0,2136887777.0,La Boucherie,900 Wilshire Blvd,Los Angeles,90017.0,2136887777.0
4516,a2112,b3052,Sora,900 Wilshire Blvd,Los Angeles,90017.0,2136887777.0,Sora,900 Wilshire Blvd,Los Angeles,90017.0,2136887777.0
4622,a2114,b2664,Big Paul's Sandwiches,818 Wilshire Blvd,Los Angeles,90017.0,2132281920.0,Brasil Kiss,1010 Wilshire Blvd,Los Angeles,90017.0,
4846,a2118,b3052,Noda Sushi,818 Wilshire Blvd,Los Angeles,90017.0,2136220222.0,Sora,900 Wilshire Blvd,Los Angeles,90017.0,2136887777.0
5143,a2124,b1187,Tacomole,725 S Figueroa St,Los Angeles,90017.0,2134895559.0,Riordan's Tavern,875 S Figueroa St,Los Angeles,90017.0,2136276879.0
5179,a2125,b96,Chick-fil-A 7th & Fig In-Line,660 S Figueroa St,Los Angeles,90017.0,,Fogo de Chao Brazilian Steakhouse,800 S Figueroa St,Los Angeles,90017.0,2132284300.0
5189,a2125,b744,Chick-fil-A 7th & Fig In-Line,660 S Figueroa St,Los Angeles,90017.0,,Engine Co. No. 28,644 S Figueroa St,Los Angeles,90017.0,2136246996.0
5233,a52,b94,Pink's Hot Dogs,709 N La Brea Ave,Los Angeles,90038.0,3239314223.0,Pink's Hot Dogs,709 N La Brea Ave,West Hollywood,90038.0,3239314223.0
5278,a62,b131,Osteria Mozza,6602 Melrose Ave,Los Angeles,90038.0,3232970100.0,Osteria Mozza,6602 Melrose Ave,Los Angeles,90038.0,3232970100.0
5280,a62,b325,Osteria Mozza,6602 Melrose Ave,Los Angeles,90038.0,3232970100.0,Osteria Mamma,5732 Melrose Ave,Los Angeles,90038.0,3234663740.0
5283,a62,b391,Osteria Mozza,6602 Melrose Ave,Los Angeles,90038.0,3232970100.0,Osteria La Buca,5210 1/2 Melrose Ave,Los Angeles,90038.0,3234621900.0
5304,a62,b1468,Osteria Mozza,6602 Melrose Ave,Los Angeles,90038.0,3232970100.0,Mozza 2 Go,6610 Melrose Ave,Los Angeles,90038.0,3232971130.0
5367,a69,b275,Mario's Peruvian & Seafood,5786 Melrose Ave,Los Angeles,90038.0,3234664181.0,Marino,6001 Melrose Ave,Los Angeles,90038.0,3234668812.0
5385,a69,b933,Mario's Peruvian & Seafood,5786 Melrose Ave,Los Angeles,90038.0,3234664181.0,Mario's Peruvian & Seafood,5786 Melrose Ave,Los Angeles,90038.0,3234664181.0
5421,a76,b608,Grub,911 Seward St,Los Angeles,90038.0,3234613663.0,Grub,911 Seward St,Los Angeles,90038.0,3234613663.0
5454,a266,b131,Osteria La Buca,5210 Melrose Ave,Los Angeles,90038.0,3234621900.0,Osteria Mozza,6602 Melrose Ave,Los Angeles,90038.0,3232970100.0
5456,a266,b325,Osteria La Buca,5210 Melrose Ave,Los Angeles,90038.0,3234621900.0,Osteria Mamma,5732 Melrose Ave,Los Angeles,90038.0,3234663740.0
5459,a266,b391,Osteria La Buca,5210 Melrose Ave,Los Angeles,90038.0,3234621900.0,Osteria La Buca,5210 1/2 Melrose Ave,Los Angeles,90038.0,3234621900.0
5498,a268,b131,Osteria Mamma,5732 Melrose Ave,Los Angeles,90038.0,3232847060.0,Osteria Mozza,6602 Melrose Ave,Los Angeles,90038.0,3232970100.0
5500,a268,b325,Osteria Mamma,5732 Melrose Ave,Los Angeles,90038.0,3232847060.0,Osteria Mamma,5732 Melrose Ave,Los Angeles,90038.0,3234663740.0
5503,a268,b391,Osteria Mamma,5732 Melrose Ave,Los Angeles,90038.0,3232847060.0,Osteria La Buca,5210 1/2 Melrose Ave,Los Angeles,90038.0,3234621900.0
5551,a558,b494,Doomie's Home Cookin',1253 Vine St,Los Angeles,90038.0,3234694897.0,Doomie's,"1253 Vine Street, Suite 9",Los Angeles,90038.0,3234694897.0
5598,a559,b691,Anarkali Indian Restaurant,7013 Melrose Ave,Los Angeles,90038.0,3239346488.0,The Larchmont,5750 Melrose Ave,Los Angeles,90038.0,3234644277.0
5605,a559,b933,Anarkali Indian Restaurant,7013 Melrose Ave,Los Angeles,90038.0,3239346488.0,Mario's Peruvian & Seafood,5786 Melrose Ave,Los Angeles,90038.0,3234664181.0
5614,a559,b1812,Anarkali Indian Restaurant,7013 Melrose Ave,Los Angeles,90038.0,3239346488.0,LA Fonda Antioquena,5125 Melrose Ave,Los Angeles,90038.0,3239575164.0
5620,a559,b2253,Anarkali Indian Restaurant,7013 Melrose Ave,Los Angeles,90038.0,3239346488.0,Inti Restaurant,5870 Melrose Ave,Los Angeles,90038.0,3239622027.0
5681,a574,b489,Franco on Melrose,6919 Melrose Ave,Los Angeles,90038.0,3239343390.0,Franco on Melrose,6919 Melrose Ave,Los Angeles,90038.0,3239343390.0
5763,a53,b42,Perch,448 S Hill St,Los Angeles,90013.0,2138021770.0,Perch,448 S Hill St,Los Angeles,90013.0,2138021770.0
5832,a54,b60,Eggslut,317 S Broadway,Los Angeles,90013.0,2136250292.0,Eggslut,317 S Broadway,Los Angeles,90013.0,2136250292.0
5896,a61,b45,Bäco Mercat,408 S Main St,Los Angeles,90013.0,2136878808.0,Baco Mercat,408 S Main St,Los Angeles,90013.0,2136877000.0
5917,a61,b890,Bäco Mercat,408 S Main St,Los Angeles,90013.0,2136878808.0,Blossom Restaurant,426 S Main St,Los Angeles,90013.0,2136231973.0
5960,a64,b41,Nickel Diner,524 S Main St,Los Angeles,90013.0,2136238301.0,Nickel Diner,524 S Main St,Los Angeles,90013.0,2136238301.0
6043,a67,b722,KazuNori  | The Original Hand Roll Bar,421 S Main St,Los Angeles,90013.0,2134936956.0,KazuNori,421 S Main St,Los Angeles,90013.0,2134936956.0
6090,a72,b11,Maccheroni Republic,332 S Broadway,Los Angeles,90013.0,2133469725.0,Maccheroni Republic,332 S Broadway,Los Angeles,90013.0,2133469725.0
6141,a72,b2211,Maccheroni Republic,332 S Broadway,Los Angeles,90013.0,2133469725.0,Madcapra,317 S Broadway,Los Angeles,90013.0,
6196,a73,b1471,Grand Central Market,317 S Broadway,Los Angeles,90013.0,2136242378.0,Golden Road at Grand Central,317 S Broadway,Los Angeles,90013.0,2136283170.0
6223,a83,b36,Wurstküche,800 E 3rd St,Los Angeles,90013.0,2136874444.0,Wurstkuche,800 E 3rd St,Los Angeles,90013.0,2136874444.0
6295,a86,b75,Urth Caffé - Downtown,451 S Hewitt St,Los Angeles,90013.0,2137974534.0,Urth Caffe,451 S Hewitt St,Los Angeles,90013.0,2137974534.0
6428,a161,b211,Shojin Downtown,333 S Alameda St,Los Angeles,90013.0,2136170305.0,Shojin Organic and Natural,333 S Alameda St Ste 310,Los Angeles,90013.0,2136170305.0
6539,a166,b2364,Honda Ya Izakaya,333 S Alameda St,Los Angeles,90013.0,2136251184.0,Izakaya Honda Ya,333 S Alameda St,Los Angeles,90013.0,2136251184.0
6561,a172,b330,Zinc Cafe & Market,580 Mateo St,Los Angeles,90013.0,3238255381.0,Zinc Cafe Market & Bar,580 Mateo St,Los Angeles,90013.0,3238255381.0
6629,a174,b359,Guisados DTLA,541 S Spring St,Los Angeles,90013.0,2136277656.0,Guisados Dtla,541 S Spring St,Los Angeles,90013.0,2136277656.0
6722,a184,b1335,Manna Korean BBQ,333 S Alameda St,Los Angeles,90013.0,2136170306.0,Manna Korean BBQ,333 S Alameda St,Los Angeles,90013.0,2136170306.0
6754,a186,b45,Blossom Restaurant,426 S Main St,Los Angeles,90013.0,2136231973.0,Baco Mercat,408 S Main St,Los Angeles,90013.0,2136877000.0
6775,a186,b890,Blossom Restaurant,426 S Main St,Los Angeles,90013.0,2136231973.0,Blossom Restaurant,426 S Main St,Los Angeles,90013.0,2136231973.0
6821,a188,b49,The Factory Kitchen,1300 Factory Pl,Los Angeles,90013.0,2139966000.0,The Factory Kitchen,1300 Factory Pl Ste 101,Los Angeles,90013.0,2139966000.0
6966,a272,b666,Fisherman's Outlet,529 S Central Ave,Los Angeles,90013.0,2136277231.0,Fisherman's Outlet Restaurant and Market,529 S Central Ave,Los Angeles,90013.0,2136277231.0
7153,a55,b79,Pizzeria Mozza,641 N Highland Ave,Los Angeles,90036.0,3232970101.0,Pizzeria Mozza,641 N Highland Ave,Los Angeles,90036.0,3232970101.0
7246,a57,b23,République,624 S La Brea Ave,Los Angeles,90036.0,3103626115.0,Republique,624 S La Brea Ave,Los Angeles,90036.0,3103626115.0
7342,a58,b22,Genwa Korean BBQ,5115 Wilshire Blvd,Los Angeles,90036.0,3235490760.0,Genwa,5115 Wilshire Blvd Ste A,Los Angeles,90036.0,3235490760.0
7427,a58,b2753,Genwa Korean BBQ,5115 Wilshire Blvd,Los Angeles,90036.0,3235490760.0,Baja Fresh Mexican Grill,5757 Wilshire Blvd,Los Angeles,90036.0,
7441,a250,b55,Animal,435 N Fairfax Ave,Los Angeles,90036.0,3237829225.0,Animal,435 N Fairfax Ave,Los Angeles,90036.0,3237829225.0
7542,a251,b87,Canter's Deli,419 N Fairfax Ave,Los Angeles,90036.0,3236512030.0,Canter's Deli,419 N Fairfax Ave,Los Angeles,90036.0,3236512030.0
7644,a556,b256,Bludso's Bar & Que,609 N La Brea Ave,Los Angeles,90036.0,3239312583.0,Bludsos,609 N La Brea Ave,Los Angeles,90036.0,3239312583.0
7738,a615,b179,Maggiano's Little Italy,189 The Grove Dr,Los Angeles,90036.0,3239659665.0,Maggiano's - Farmers Market,189 The Grove Dr,Los Angeles,90036.0,3239659665.0
7830,a616,b58,Marmalade Cafe - LA,6333 W 3rd St,Los Angeles,90036.0,3239540088.0,Monsieur Marcel's,6333 W 3rd St,Los Angeles,90036.0,3239397792.0
7836,a616,b180,Marmalade Cafe - LA,6333 W 3rd St,Los Angeles,90036.0,3239540088.0,Marmalade Cafe - Farmers Market,6333 W 3rd St,Los Angeles,90036.0,3239540088.0
7864,a616,b875,Marmalade Cafe - LA,6333 W 3rd St,Los Angeles,90036.0,3239540088.0,Magee's,6333 W 3rd St,Los Angeles,90036.0,3239384127.0
8020,a620,b17,Pampas Grill,6333 W 3rd St,Los Angeles,90036.0,3239311928.0,Pampas Grill,6333 W 3rd St,Los Angeles,90036.0,3239346680.0
8035,a620,b290,Pampas Grill,6333 W 3rd St,Los Angeles,90036.0,3239311928.0,Phil s Deli & Grill,6333 W 3rd St,Los Angeles,90036.0,3239363704.0
8052,a620,b721,Pampas Grill,6333 W 3rd St,Los Angeles,90036.0,3239311928.0,Loteria Grill,6333 W 3rd St,Los Angeles,90036.0,3239302211.0
8125,a621,b116,Umami Burger - The Grove,189 The Grove Dr,Los Angeles,90036.0,3239548626.0,Wood Ranch BBQ & Grill,189 The Grove Dr,Los Angeles,90036.0,3239376800.0
8138,a621,b409,Umami Burger - The Grove,189 The Grove Dr,Los Angeles,90036.0,3239548626.0,Umami Burger,189 The Grove Dr,Los Angeles,90036.0,3239548626.0
8188,a621,b2136,Umami Burger - The Grove,189 The Grove Dr,Los Angeles,90036.0,3239548626.0,The Fat Cow,189 The Grove Dr,Los Angeles,90036.0,3239651020.0
8346,a626,b826,Mendocino Farms,175 S Fairfax Ave,Los Angeles,90036.0,3239344261.0,Mendocino Farms,175 S Fairfax Ave,Los Angeles,90036.0,3239344261.0
8421,a629,b258,Andre's Italian Restaurant,6332 W 3rd St,Los Angeles,90036.0,3239351246.0,Du-par's Restaurant & Bakery,6333 W 3rd St,Los Angeles,90036.0,3239338446.0
8432,a629,b504,Andre's Italian Restaurant,6332 W 3rd St,Los Angeles,90036.0,3239351246.0,Maggiano's Little Italy,6301 W 3rd St,Los Angeles,90036.0,3239659665.0
8448,a629,b912,Andre's Italian Restaurant,6332 W 3rd St,Los Angeles,90036.0,3239351246.0,Singapore's Banana Leaf,6333 W 3rd St,Los Angeles,90036.0,3239334627.0
8450,a629,b946,Andre's Italian Restaurant,6332 W 3rd St,Los Angeles,90036.0,3239351246.0,Andre's Italian Restaurant,6332 W 3rd St,Los Angeles,90036.0,3239351246.0
8513,a641,b116,Wood Ranch BBQ & Grill,189 The Grove Dr,Los Angeles,90036.0,3239376800.0,Wood Ranch BBQ & Grill,189 The Grove Dr,Los Angeles,90036.0,3239376800.0
8524,a641,b393,Wood Ranch BBQ & Grill,189 The Grove Dr,Los Angeles,90036.0,3239376800.0,Blue Ribbon Sushi Bar & Grill,189 The Grove Dr,Los Angeles,90036.0,3233529300.0
8587,a641,b2533,Wood Ranch BBQ & Grill,189 The Grove Dr,Los Angeles,90036.0,3239376800.0,Morels French Steak House,189 The Grove Dr Ste H10,Los Angeles,90036.0,3239659595.0
8602,a645,b17,Loteria Grill,6333 W 3rd St,Los Angeles,90036.0,3239302211.0,Pampas Grill,6333 W 3rd St,Los Angeles,90036.0,3239346680.0
8617,a645,b290,Loteria Grill,6333 W 3rd St,Los Angeles,90036.0,3239302211.0,Phil s Deli & Grill,6333 W 3rd St,Los Angeles,90036.0,3239363704.0
8634,a645,b721,Loteria Grill,6333 W 3rd St,Los Angeles,90036.0,3239302211.0,Loteria Grill,6333 W 3rd St,Los Angeles,90036.0,3239302211.0
8689,a645,b2815,Loteria Grill,6333 W 3rd St,Los Angeles,90036.0,3239302211.0,Mixology 101 Grill & Lounge,6333 W 3rd St,Los Angeles,90036.0,3233706561.0
8698,a647,b5,Angelini Osteria,7313 Beverly Blvd,Los Angeles,90036.0,3232970070.0,Angelini Osteria,7313 Beverly Blvd,Los Angeles,90036.0,3232970070.0
8722,a647,b448,Angelini Osteria,7313 Beverly Blvd,Los Angeles,90036.0,3232970070.0,Terroni,7605 Beverly Blvd,Los Angeles,90036.0,3239540300.0
8738,a647,b876,Angelini Osteria,7313 Beverly Blvd,Los Angeles,90036.0,3232970070.0,Petty Cash Taqueria,7360 Beverly Blvd,Los Angeles,90036.0,3239335300.0
8814,a649,b313,The Golden State,426 N Fairfax Ave,Los Angeles,90036.0,3237828331.0,The Golden State,426 N Fairfax Ave,Los Angeles,90036.0,3237828331.0
8907,a651,b261,El Coyote Mexican Cafe,7312 Beverly Blvd,Los Angeles,90036.0,3239392255.0,El Coyote,7312 Beverly Blvd,Los Angeles,90036.0,3239392255.0
8965,a651,b2156,El Coyote Mexican Cafe,7312 Beverly Blvd,Los Angeles,90036.0,3239392255.0,Lulu's Cafe,7149 Beverly Blvd,Los Angeles,90036.0,3239386095.0
9040,a652,b1382,Yuko Kitchen,5484 Wilshire Blvd,Los Angeles,90036.0,3239334020.0,Yuko Kitchen,5484 Wilshire Blvd,Los Angeles,90036.0,3239334020.0
9059,a652,b2013,Yuko Kitchen,5484 Wilshire Blvd,Los Angeles,90036.0,3239334020.0,Spare Tire Kitchen & Tavern,5370 Wilshire Blvd,Los Angeles,90036.0,3238234890.0
9089,a56,b218,Masa of Echo Park,1800 W Sunset Blvd,Los Angeles,90026.0,2139891558.0,Masa of Echo Park,1800 W Sunset Blvd,Los Angeles,90026.0,2139891558.0
9101,a56,b1174,Masa of Echo Park,1800 W Sunset Blvd,Los Angeles,90026.0,2139891558.0,Pho Cafe,2841 W Sunset Blvd,Los Angeles,90026.0,2134130888.0
9145,a60,b360,Silverlake Ramen,2927 W Sunset Blvd,Los Angeles,90026.0,3236608100.0,Silver Lake Ramen,2927 W Sunset Blvd,Los Angeles,90026.0,3236608100.0
9176,a60,b2291,Silverlake Ramen,2927 W Sunset Blvd,Los Angeles,90026.0,3236608100.0,Xoia Vietnamese Eats,1801 W Sunset Blvd,Los Angeles,90026.0,
9186,a60,b2804,Silverlake Ramen,2927 W Sunset Blvd,Los Angeles,90026.0,3236608100.0,El Siete Mares,3131 W Sunset Blvd,Los Angeles,90026.0,3236650865.0
9194,a70,b106,Mohawk Bend,2141 W Sunset Blvd,Los Angeles,90026.0,2134832337.0,Mohawk Bend,2141 W Sunset Blvd,Los Angeles,90026.0,2134832337.0
9246,a78,b64,Guisados,1261 W Sunset Blvd,Los Angeles,90026.0,2132507600.0,Guisados,1261 W Sunset Blvd,Los Angeles,90026.0,2132507600.0
9305,a157,b380,Sage Plant Based Bistro and Brewery,1700 Sunset Blvd,Los Angeles,90026.0,2139891718.0,Sage Organic Vegan,1700 W Sunset Blvd,Los Angeles,90026.0,2139891718.0
9363,a158,b972,The Park's Finest,1267 W Temple St,Los Angeles,90026.0,2134812800.0,The Park's Finest,1267 W Temple St,Los Angeles,90026.0,2134812800.0
